ticker,date,open,high,low,close,volume
AAPL,2025-01-22,219.79,224.12,219.79,223.83,64126500
AAPL,2025-01-21,224.0,224.42,219.38,222.64,98070429
AAPL,2025-01-17,232.115,232.29,228.48,229.98,68488301
AAPL,2025-01-16,237.35,238.01,228.03,228.26,71759052
AAPL,2025-01-15,234.635,238.96,234.43,237.87,39831969
AAPL,2025-01-14,234.75,236.12,232.472,233.28,39435294
AAPL,2025-01-13,233.53,234.67,229.72,234.4,49630725
AAPL,2025-01-10,240.01,240.16,233.0,236.85,61710856
AAPL,2025-01-08,241.92,243.7123,240.05,242.7,37628940
AAPL,2025-01-07,242.98,245.55,241.35,242.21,40855960
AAPL,2025-01-06,244.31,247.33,243.2,245.0,45045571
AAPL,2025-01-03,243.36,244.18,241.89,243.36,40244114
AAPL,2025-01-02,248.93,249.1,241.8201,243.85,55740731
AAPL,2024-12-31,252.44,253.28,249.43,250.42,39480718
AAPL,2024-12-30,252.23,253.5,250.75,252.2,35557542
AAPL,2024-12-27,257.83,258.7,253.06,255.59,42355321
AAPL,2024-12-26,258.19,260.1,257.63,259.02,27262983
AAPL,2024-12-24,255.49,258.21,255.29,258.2,23234705
AAPL,2024-12-23,254.77,255.65,253.45,255.27,40858774
AAPL,2024-12-20,248.04,255.0,245.69,254.49,147495267
AAPL,2024-12-19,247.5,252.0,247.0949,249.79,60882264
AAPL,2024-12-18,252.16,254.28,247.74,248.05,56774101
AAPL,2024-12-17,250.08,253.83,249.78,253.48,51356360
AAPL,2024-12-16,247.99,251.38,247.65,251.04,51694753
AAPL,2024-12-13,247.815,249.2902,246.24,248.13,33155290
AAPL,2024-12-12,246.89,248.74,245.68,247.96,32777532
AAPL,2024-12-11,247.96,250.8,246.2601,246.49,45205814
AAPL,2024-12-10,246.89,248.21,245.34,247.77,36914806
AAPL,2024-12-09,241.83,247.24,241.75,246.75,44649232
AAPL,2024-12-06,242.905,244.63,242.08,242.84,36870619
AAPL,2024-12-05,243.99,244.54,242.13,243.04,40033878
AAPL,2024-12-04,242.87,244.11,241.25,243.01,44383935
AAPL,2024-12-03,239.81,242.76,238.9,242.65,38861017
AAPL,2024-12-02,237.27,240.79,237.16,239.59,48137103
AAPL,2024-11-29,234.81,237.81,233.97,237.33,28481377
AAPL,2024-11-27,234.465,235.69,233.8101,234.93,33498439
AAPL,2024-11-26,233.33,235.57,233.33,235.06,45986189
AAPL,2024-11-25,231.46,233.245,229.74,232.87,90152832
AAPL,2024-11-22,228.06,230.7199,228.06,229.87,38168252
AAPL,2024-11-21,228.88,230.155,225.7103,228.52,42108327
AAPL,2024-11-20,228.06,229.93,225.89,229.0,35169566
AAPL,2024-11-19,226.98,230.16,226.66,228.28,36211774
AAPL,2024-11-18,225.25,229.74,225.17,228.02,44686020
AAPL,2024-11-15,226.4,226.92,224.27,225.0,47923696
AAPL,2024-11-14,225.02,228.87,225.0,228.22,44923941
AAPL,2024-11-13,224.01,226.65,222.76,225.12,48566217
AAPL,2024-11-12,224.55,225.59,223.355,224.23,40398299
AAPL,2024-11-11,225.0,225.7,221.5,224.23,42005602
AAPL,2024-11-08,227.17,228.66,226.405,226.96,38328824
AAPL,2024-11-07,224.625,227.875,224.57,227.48,42137691
AAPL,2024-11-06,222.61,226.065,221.19,222.72,54561121
AAPL,2024-11-05,221.795,223.95,221.14,223.45,28111338
AAPL,2024-11-04,220.99,222.79,219.71,222.01,44944468
AAPL,2024-11-01,220.965,225.35,220.27,222.91,65276741
AAPL,2024-10-31,229.34,229.83,225.37,225.91,64370086
AAPL,2024-10-30,232.61,233.47,229.55,230.1,47070907
AAPL,2024-10-29,233.1,234.325,232.32,233.67,35417247
AAPL,2024-10-28,233.32,234.73,232.55,233.4,36087134
AAPL,2024-10-25,229.74,233.22,229.57,231.41,38802304
AAPL,2024-10-24,229.98,230.82,228.41,230.57,31109503
BA,2025-03-21,172.06,183.45,170.77,178.1,26778719
BA,2025-03-20,171.14,173.1,170.31,172.83,4934361
BA,2025-03-19,165.32,174.2,165.0,172.62,14114844
BA,2025-03-18,161.44,162.23,158.79,161.57,4195165
BA,2025-03-17,160.5,162.77,159.6235,161.85,5602688
BA,2025-03-14,160.915,162.32,159.2001,161.81,5215140
BA,2025-03-13,159.22,161.74,157.25,159.32,5701556
BA,2025-03-12,157.0,159.54,153.6113,158.8,8706890
BA,2025-03-11,148.0,155.01,145.45,154.06,10030549
BA,2025-03-10,150.03,150.39,146.3,148.15,10128139
BA,2025-03-07,157.19,158.36,149.05,154.18,12526696
BA,2025-03-06,161.42,162.69,157.94,158.43,6892570
BA,2025-03-05,159.96,164.33,158.81,163.16,7355750
BA,2025-03-04,167.37,168.38,156.69,158.9,15870217
BA,2025-03-03,177.02,178.4,169.46,170.06,6045578
BA,2025-02-28,174.36,176.3,173.4811,174.63,5803347
BA,2025-02-27,174.52,177.15,173.59,173.83,4695248
BA,2025-02-26,179.49,179.49,171.83,173.04,7111736
BA,2025-02-25,180.45,181.88,176.34,178.27,5613880
BA,2025-02-24,177.475,183.04,176.55,179.91,8392903
BA,2025-02-21,181.28,182.2,174.71,177.15,8980339
BA,2025-02-20,185.58,185.8,180.11,180.88,7863048
BA,2025-02-19,185.31,187.2299,181.83,186.15,7264764
BA,2025-02-18,185.68,188.66,184.22,184.97,6929627
BA,2025-02-14,186.75,186.82,183.575,184.42,5044712
BA,2025-02-13,187.0,188.24,185.09,185.44,6846329
BA,2025-02-12,178.34,186.27,178.25,186.25,7686842
BA,2025-02-11,179.78,182.14,177.6,180.44,4366651
BA,2025-02-10,183.12,183.55,179.9,180.55,3989106
BA,2025-02-07,185.26,186.1087,180.93,181.49,5392310
BA,2025-02-06,182.0,185.85,182.0,184.8,6919404
BA,2025-02-05,176.0,181.86,175.505,181.84,7430431
BA,2025-02-04,176.9,177.45,174.25,176.23,4503584
BA,2025-02-03,174.11,178.2,173.1277,175.87,6501722
BA,2025-01-31,180.51,181.78,175.74,176.52,6116155
BA,2025-01-30,174.59,179.94,173.7218,179.53,6996317
BA,2025-01-29,179.125,182.55,170.65,173.66,12263458
BA,2025-01-28,181.31,188.48,174.02,177.78,22768851
BA,2025-01-27,175.55,178.18,174.4,175.16,7148613
BA,2025-01-24,176.0,180.43,174.365,176.06,9304227
BA,2025-01-23,174.01,178.6699,173.75,178.5,7097348
BA,2025-01-22,175.29,176.23,173.88,174.8,5134446
BA,2025-01-21,172.38,177.09,171.9321,175.56,8755311
BA,2025-01-17,169.795,171.77,169.45,171.09,9557133
BA,2025-01-16,166.79,170.6399,166.57,168.93,5812341
BA,2025-01-15,169.01,169.99,165.9701,166.2,6451034
BA,2025-01-14,171.37,171.88,164.62,167.02,7966857
BA,2025-01-13,171.18,172.5,167.91,170.57,6049552
BA,2025-01-10,171.49,173.535,167.41,172.0,7556765
BA,2025-01-08,171.15,173.78,169.61,171.76,5108711
BA,2025-01-07,171.165,175.02,170.8,172.51,7045017
BA,2025-01-06,173.5,173.9442,170.19,170.78,11133425
BA,2025-01-03,171.4,173.98,169.8,169.9,10513769
BA,2025-01-02,178.31,179.19,169.82,171.87,12449954
BA,2024-12-31,177.54,179.3499,175.82,177.0,9748554
BA,2024-12-30,173.72,178.17,170.15,176.55,18082312
BA,2024-12-27,180.01,181.43,179.4,180.72,6806925
BA,2024-12-26,178.98,182.57,178.33,180.38,5917678
BA,2024-12-24,177.69,180.95,177.5,179.34,4316969
BA,2024-12-23,178.12,179.65,174.2901,177.69,8486421
BA,2024-12-20,176.86,182.0,175.31,177.35,23233668
BA,2024-12-19,175.0,179.5788,173.72,177.04,14777065
BA,2024-12-18,173.28,177.94,171.002,172.62,15437178
BA,2024-12-17,173.04,175.7866,171.71,173.03,13557076
BA,2024-12-16,168.09,175.2,166.1,173.17,13050714
BA,2024-12-13,168.0,170.43,166.33,169.65,9754901
BA,2024-12-12,168.23,168.82,165.6501,167.75,10617736
BA,2024-12-11,165.52,169.3,164.381,165.96,13116634
BA,2024-12-10,160.0,166.68,159.42,164.1,17149192
BA,2024-12-09,154.27,161.95,154.27,157.04,13540021
BA,2024-12-06,157.03,158.9533,153.37,153.93,8182668
BA,2024-12-05,158.5,160.02,156.0475,156.67,7119832
BA,2024-12-04,155.88,160.2,154.21,158.28,9269316
BA,2024-12-03,156.0,156.6486,154.42,155.0,6130313
BA,2024-12-02,155.91,160.35,155.7,156.54,10097911
BA,2024-11-29,153.0,157.5,152.85,155.44,7100090
BA,2024-11-27,151.11,152.91,150.25,152.4,5210147
BA,2024-11-26,152.5,153.1398,149.8,150.76,8234985
BA,2024-11-25,150.7,153.28,150.26,153.1,11479406
BA,2024-11-22,143.61,150.339,143.49,149.29,13353083
BA,2024-11-21,146.39,146.42,141.34,143.41,7845135
BA,2024-11-20,146.04,147.3,145.0201,146.08,9232114
BA,2024-11-19,143.0,145.99,142.6901,145.6,8247289
BA,2024-11-18,140.255,144.69,138.2,143.87,12259932
BA,2024-11-15,138.14,140.3247,137.03,140.19,12120095
BA,2024-11-14,140.8,141.55,137.22,138.14,15646710
BA,2024-11-13,145.58,145.58,139.1,139.97,21249600
BA,2024-11-12,148.4,148.5,143.85,145.17,16746650
BA,2024-11-11,152.0,152.5,148.07,148.96,12799077
BA,2024-11-08,151.12,152.6,149.43,151.68,12996805
BA,2024-11-07,148.8,152.8,148.03,150.98,14709235
BA,2024-11-06,152.3,153.2,144.13,147.16,28069287
BA,2024-11-05,157.47,157.66,150.65,151.0,23126635
BA,2024-11-04,154.62,156.72,152.46,155.07,10290387
BA,2024-11-01,152.78,156.0,151.23,154.59,18894509
BA,2024-10-31,154.31,154.48,147.88,149.31,29388204
BA,2024-10-30,152.51,156.91,152.51,154.29,50738362
BA,2024-10-29,147.86,155.99,147.58,152.98,66387677
BA,2024-10-28,153.5,155.2,150.61,150.69,20992479
BA,2024-10-25,156.2,157.48,154.5202,155.01,8152969
CAT,2025-03-21,331.395,335.94,329.21,335.73,6752392
CAT,2025-03-20,334.57,339.7797,333.61,336.25,2782873
CAT,2025-03-19,336.93,342.0,336.67,338.62,2407288
CAT,2025-03-18,342.0,342.0,335.35,336.71,3310243
CAT,2025-03-17,339.74,344.3625,339.0015,342.64,1684083
CAT,2025-03-14,337.72,341.99,336.95,339.64,1936119
CAT,2025-03-13,336.03,340.65,331.67,333.31,2490395
CAT,2025-03-12,343.03,344.91,335.45,338.13,1816667
CAT,2025-03-11,343.92,345.15,336.37,339.77,3191100
CAT,2025-03-10,345.0,352.41,341.85,345.21,2793024
CAT,2025-03-07,339.4,352.115,339.4,350.3,3063803
CAT,2025-03-06,335.27,341.91,332.5201,341.01,2234096
CAT,2025-03-05,329.12,339.51,328.65,338.49,3189095
CAT,2025-03-04,327.39,331.92,318.68,326.75,3500232
CAT,2025-03-03,347.63,348.15,330.03,332.04,2569655
CAT,2025-02-28,341.98,344.9,338.74,343.95,3210269
CAT,2025-02-27,343.65,346.92,338.46,340.0,1971027
CAT,2025-02-26,345.45,348.78,340.12,342.58,2397754
CAT,2025-02-25,341.0,344.23,336.38,342.36,3323544
CAT,2025-02-24,343.39,345.45,336.23,338.92,2513291
CAT,2025-02-21,350.53,352.0,337.5989,340.04,3225242
CAT,2025-02-20,355.0,356.8514,347.4518,349.15,2174066
CAT,2025-02-19,351.87,353.8533,349.59,353.0,2211123
CAT,2025-02-18,355.47,356.93,351.11,354.0,3120367
CAT,2025-02-14,356.6,358.8762,352.8,353.32,2045278
CAT,2025-02-13,352.57,357.5882,350.42,353.7,3547192
CAT,2025-02-12,357.0,358.93,351.44,352.04,2833093
CAT,2025-02-11,361.74,364.4199,360.9775,362.23,1516854
CAT,2025-02-10,365.33,366.235,361.55,363.22,1944675
CAT,2025-02-07,369.25,369.5299,362.58,363.88,1804954
CAT,2025-02-06,363.9,367.5382,362.515,365.45,3007274
CAT,2025-02-05,362.87,363.0,357.2,358.85,2134445
CAT,2025-02-04,369.66,369.66,359.41,361.95,2709817
CAT,2025-02-03,364.14,368.55,359.69,361.55,3079283
CAT,2025-01-31,377.46,378.0,371.28,371.44,2859000
CAT,2025-01-30,373.5,380.81,373.16,374.98,4234597
CAT,2025-01-29,391.94,399.36,391.12,393.23,2675819
CAT,2025-01-28,394.04,396.88,386.48,390.29,1788939
CAT,2025-01-27,397.19,399.54,389.92,394.98,2964352
CAT,2025-01-24,405.73,409.4,405.28,407.63,1938183
CAT,2025-01-23,397.37,409.59,397.27,406.4,2587401
CAT,2025-01-22,398.68,400.4819,395.111,397.61,1994791
CAT,2025-01-21,391.0,402.58,390.8,398.36,3144508
CAT,2025-01-17,384.7,386.845,382.0,386.02,2605870
CAT,2025-01-16,376.31,381.42,374.72,380.55,1974718
CAT,2025-01-15,379.14,379.94,374.33,374.89,1984512
CAT,2025-01-14,365.49,372.0,365.18,371.57,2331660
CAT,2025-01-13,352.96,363.195,351.8,362.5,2745954
CAT,2025-01-10,357.83,359.85,349.8,351.0,2774045
CAT,2025-01-08,362.45,362.88,357.7,361.07,1828830
CAT,2025-01-07,364.13,366.09,361.09,363.0,1607627
CAT,2025-01-06,367.0,370.84,362.5801,364.2,1590975
CAT,2025-01-03,361.59,364.48,359.49,363.79,1391959
CAT,2025-01-02,365.51,368.85,358.09,359.77,1803731
CAT,2024-12-31,363.5,365.7677,361.8,362.76,1168071
CAT,2024-12-30,360.43,364.8199,358.74,363.01,1422636
CAT,2024-12-27,363.39,367.4,361.7468,364.86,1245823
CAT,2024-12-26,365.05,367.49,363.865,367.12,1098408
CAT,2024-12-24,364.45,367.57,362.66,367.57,886018
CAT,2024-12-23,364.87,366.35,361.495,365.39,1804875
CAT,2024-12-20,358.5,371.49,357.24,366.04,5141960
CAT,2024-12-19,368.44,369.57,360.01,360.37,2619200
CAT,2024-12-18,378.7,381.155,363.03,363.89,2820729
CAT,2024-12-17,376.03,378.89,373.83,375.8,2138650
CAT,2024-12-16,381.77,382.315,377.76,378.92,1311206
CAT,2024-12-13,380.6,382.89,378.89,380.51,2035063
CAT,2024-12-12,389.05,389.87,380.15,380.78,1804628
CAT,2024-12-11,390.48,391.35,387.425,388.87,1651616
CAT,2024-12-10,390.72,395.4657,385.61,388.39,2250982
CAT,2024-12-09,402.54,409.71,398.44,399.26,1739787
CAT,2024-12-06,398.15,399.74,392.74,395.03,1331099
CAT,2024-12-05,400.5,401.43,394.21,394.98,1291385
CAT,2024-12-04,398.57,401.47,396.1292,399.51,1193925
CAT,2024-12-03,403.52,405.53,396.595,399.26,1716152
CAT,2024-12-02,407.46,408.145,400.79,402.51,1548651
CAT,2024-11-29,407.33,411.19,405.0,406.11,1962112
CAT,2024-11-27,408.395,412.1199,403.24,403.7,1371922
CAT,2024-11-26,403.65,408.41,401.76,407.83,1796714
CAT,2024-11-25,400.0,407.15,400.0,405.65,4398020
CAT,2024-11-22,390.36,398.16,387.89,397.49,1893407
CAT,2024-11-21,383.92,392.02,379.0,389.59,1833547
CAT,2024-11-20,384.01,386.2,378.47,381.5,1859725
CAT,2024-11-19,378.03,383.25,378.03,382.33,1793407
CAT,2024-11-18,386.0,386.3,382.92,384.46,1626303
CAT,2024-11-15,385.99,388.49,382.2,384.07,2165453
CAT,2024-11-14,388.5,390.175,386.205,387.36,1372462
CAT,2024-11-13,388.95,391.2,385.67,387.07,2002200
CAT,2024-11-12,397.79,398.73,391.15,393.01,1737372
CAT,2024-11-11,397.91,402.08,395.0101,396.54,1859182
CAT,2024-11-08,400.96,403.06,392.4,393.37,3345862
CAT,2024-11-07,414.92,418.5,407.54,408.21,3211102
CAT,2024-11-06,405.17,418.3041,404.01,416.88,4720049
CAT,2024-11-05,377.13,386.07,375.65,383.37,1724115
CAT,2024-11-04,378.1,381.485,375.3,376.52,1793751
CAT,2024-11-01,378.07,383.265,376.94,379.63,1633361
CAT,2024-10-31,377.35,378.9132,372.75,376.2,2394488
CAT,2024-10-30,374.0,388.26,367.2,379.24,4037464
CAT,2024-10-29,389.5,389.6,385.55,387.51,2186415
CAT,2024-10-28,388.39,391.57,387.37,390.61,3213934
CAT,2024-10-25,389.61,392.03,384.31,385.97,1606883
CVX,2025-03-21,164.355,164.885,163.11,164.66,21588616
CVX,2025-03-20,163.13,165.31,162.41,164.77,9545886
CVX,2025-03-19,160.965,164.54,160.9,164.05,11503859
CVX,2025-03-18,159.74,161.09,158.825,160.81,9289469
CVX,2025-03-17,157.22,159.45,156.765,158.72,7615153
CVX,2025-03-14,153.99,157.24,153.01,157.02,6671549
CVX,2025-03-13,152.265,154.43,151.92,153.61,9022758
CVX,2025-03-12,153.64,154.79,152.215,152.67,9710223
CVX,2025-03-11,158.43,158.84,153.79,154.08,10466294
CVX,2025-03-10,157.19,160.37,156.17,157.57,11729059
CVX,2025-03-07,153.95,157.45,153.71,156.34,8562635
CVX,2025-03-06,150.51,153.33,149.47,152.95,7314687
CVX,2025-03-05,150.15,151.365,147.74,150.81,9288538
CVX,2025-03-04,151.205,154.1525,150.05,152.0,8826344
CVX,2025-03-03,159.46,160.09,151.76,153.09,9059814
CVX,2025-02-28,156.695,158.67,154.92,158.62,8828547
CVX,2025-02-27,155.69,158.29,154.81,156.67,7517237
CVX,2025-02-26,156.62,156.69,154.4,155.14,6005232
CVX,2025-02-25,157.99,158.99,155.46,156.42,6811293
CVX,2025-02-24,157.085,158.33,156.75,157.89,5925047
CVX,2025-02-21,158.13,158.95,156.82,156.92,6689815
CVX,2025-02-20,157.5,158.95,157.07,158.79,6256154
CVX,2025-02-19,156.52,158.36,156.0,157.23,4945813
CVX,2025-02-18,155.34,157.31,154.78,156.16,5981480
CVX,2025-02-14,155.08,157.45,154.88,155.34,5828805
CVX,2025-02-13,154.78,156.42,153.32,155.88,7836362
CVX,2025-02-12,156.75,157.465,154.5716,154.9,6693461
CVX,2025-02-11,156.35,158.71,156.12,157.44,6011842
CVX,2025-02-10,154.29,155.8,154.06,155.77,5653770
CVX,2025-02-07,152.48,153.81,151.9243,152.62,4724947
CVX,2025-02-06,154.22,155.255,151.06,151.9,6420525
CVX,2025-02-05,152.99,153.8,152.29,152.99,6533680
CVX,2025-02-04,148.72,153.385,148.72,153.22,8458070
CVX,2025-02-03,149.0,150.86,147.8,149.34,7604961
CVX,2025-01-31,153.76,154.37,148.65,149.19,16731592
CVX,2025-01-30,156.56,157.45,155.52,156.32,6931918
CVX,2025-01-29,155.715,156.58,154.81,155.69,5630563
CVX,2025-01-28,157.71,158.92,155.1838,156.21,6425353
CVX,2025-01-27,156.33,157.8899,155.52,157.23,7140991
CVX,2025-01-24,156.46,157.47,155.2701,155.65,8003778
CVX,2025-01-23,157.63,157.94,155.62,156.01,5979808
CVX,2025-01-22,157.68,158.44,156.27,156.41,7232227
CVX,2025-01-21,161.15,161.4,157.49,158.24,10131372
CVX,2025-01-17,159.13,161.77,158.7978,161.47,9260428
CVX,2025-01-16,158.03,159.895,158.03,159.38,5578902
CVX,2025-01-15,156.875,158.69,156.38,158.33,7899997
CVX,2025-01-14,155.205,156.91,154.46,156.9,6830219
CVX,2025-01-13,154.1,157.35,154.0,155.35,11774073
CVX,2025-01-10,153.41,154.34,150.87,153.14,11074716
CVX,2025-01-08,148.04,151.18,148.03,150.3,7640885
CVX,2025-01-07,148.505,150.4999,147.63,149.59,7735997
CVX,2025-01-06,148.4,150.33,146.87,147.26,5888731
CVX,2025-01-03,147.54,148.5,147.3,147.85,5813935
CVX,2025-01-02,145.475,148.07,145.475,146.71,7170257
CVX,2024-12-31,143.52,145.34,143.32,144.84,6137843
CVX,2024-12-30,143.79,143.98,142.35,143.07,6194835
CVX,2024-12-27,144.29,145.71,143.39,144.0,5296875
CVX,2024-12-26,143.67,144.31,142.9,143.98,4494424
CVX,2024-12-24,143.1,144.045,142.26,143.84,3556081
CVX,2024-12-23,142.48,143.345,141.54,142.97,8156466
CVX,2024-12-20,140.825,142.85,140.55,142.85,32209195
CVX,2024-12-19,144.57,144.76,140.95,141.15,16544329
CVX,2024-12-18,147.76,148.67,143.98,144.08,10174494
CVX,2024-12-17,148.0,148.65,146.91,148.11,11909333
CVX,2024-12-16,153.89,153.89,149.25,149.36,11961219
CVX,2024-12-13,154.87,154.961,153.07,153.87,5816180
CVX,2024-12-12,155.87,156.525,154.2653,154.71,7621522
CVX,2024-12-11,156.86,157.17,155.8,156.21,13764742
CVX,2024-12-10,159.06,159.52,156.7,157.0,9126158
CVX,2024-12-09,157.0,160.08,156.82,157.08,9404473
CVX,2024-12-06,158.75,158.83,155.17,155.24,9701694
CVX,2024-12-05,159.29,160.67,158.69,159.33,6358358
CVX,2024-12-04,161.83,161.84,157.86,158.32,7862728
CVX,2024-12-03,162.98,163.197,161.39,161.92,5900066
CVX,2024-12-02,162.29,162.95,160.11,162.21,6229596
CVX,2024-11-29,162.25,162.75,160.66,161.93,5076953
CVX,2024-11-27,162.76,164.68,161.61,162.11,7674474
CVX,2024-11-26,162.31,162.94,161.4,162.53,7369944
CVX,2024-11-25,162.15,163.17,159.83,160.36,10702395
CVX,2024-11-22,161.51,162.61,161.15,162.36,7006293
CVX,2024-11-21,162.02,162.65,161.29,161.63,7945531
CVX,2024-11-20,159.91,161.44,159.78,161.33,6391252
CVX,2024-11-19,159.98,160.4272,158.751,159.6,4657409
CVX,2024-11-18,160.56,161.52,159.07,160.76,6092141
CVX,2024-11-15,161.52,162.38,160.76,161.42,9022753
CVX,2024-11-14,159.84,161.83,159.68,161.8,10111234
CVX,2024-11-13,156.07,159.02,154.53,158.72,8824013
CVX,2024-11-12,157.3,157.47,155.12,155.29,5681869
CVX,2024-11-11,157.14,157.94,155.9,156.5,7771691
CVX,2024-11-08,156.6,157.58,155.67,156.93,6041457
CVX,2024-11-07,157.94,158.01,156.4,156.77,8143245
CVX,2024-11-06,157.1,158.61,156.12,157.72,12118908
CVX,2024-11-05,154.53,154.67,152.55,153.41,5978897
CVX,2024-11-04,154.42,154.42,152.6199,153.97,6129961
CVX,2024-11-01,152.48,155.9303,151.7,153.07,11727977
CVX,2024-10-31,148.755,149.57,147.89,148.82,8400855
CVX,2024-10-30,149.08,149.65,147.66,148.05,5784011
CVX,2024-10-29,150.04,150.415,147.87,148.52,6014676
CVX,2024-10-28,148.25,150.7,148.16,150.54,8892039
CVX,2024-10-25,151.39,152.12,150.46,150.81,6839894
CSCO,2025-03-21,60.17,60.4,59.425,60.3,65885658
CSCO,2025-03-20,60.475,61.02,60.34,60.62,16528566
CSCO,2025-03-19,60.63,61.575,60.5,61.12,15488782
CSCO,2025-03-18,60.665,60.8,59.67,60.3,16668982
CSCO,2025-03-17,60.4,61.21,60.34,60.89,15335820
CSCO,2025-03-14,60.32,60.62,59.92,60.5,16250727
CSCO,2025-03-13,60.41,60.49,59.23,59.67,16463327
CSCO,2025-03-12,60.96,61.18,60.245,60.46,18935337
CSCO,2025-03-11,62.28,62.38,60.53,60.67,25787410
CSCO,2025-03-10,63.48,63.69,61.68,62.06,27289608
CSCO,2025-03-07,62.9,64.17,62.19,63.94,21154785
CSCO,2025-03-06,63.8,64.02,62.7608,63.41,23155124
CSCO,2025-03-05,63.23,64.175,62.8,63.96,14931472
CSCO,2025-03-04,63.74,63.91,62.6132,63.26,24588330
CSCO,2025-03-03,64.39,64.88,63.19,63.48,21810686
CSCO,2025-02-28,63.925,64.16,62.83,64.11,26711832
CSCO,2025-02-27,64.765,65.29,63.75,63.81,24695609
CSCO,2025-02-26,64.045,64.775,63.94,64.08,13452344
CSCO,2025-02-25,64.6,64.635,63.32,64.27,22100075
CSCO,2025-02-24,64.425,64.58,63.15,63.24,17287523
CSCO,2025-02-21,64.68,64.96,63.88,63.98,18905792
CSCO,2025-02-20,64.96,65.23,64.27,64.67,14836588
CSCO,2025-02-19,64.515,64.96,64.29,64.84,14164064
CSCO,2025-02-18,65.3,66.25,64.43,64.59,22047470
CSCO,2025-02-14,63.79,65.07,63.44,64.87,23693320
CSCO,2025-02-13,66.1,66.5,62.72,63.84,43257663
CSCO,2025-02-12,61.44,62.56,61.2,62.53,30116284
CSCO,2025-02-11,62.53,62.8,62.175,62.43,17702464
CSCO,2025-02-10,63.12,63.1541,62.38,62.81,15816237
CSCO,2025-02-07,62.74,63.25,62.21,62.27,23861029
CSCO,2025-02-06,62.82,62.91,62.0701,62.27,15521841
CSCO,2025-02-05,61.45,62.71,61.3,62.57,19008323
CSCO,2025-02-04,60.84,61.5947,60.73,61.34,12742713
CSCO,2025-02-03,60.19,61.255,59.55,61.04,20375707
CSCO,2025-01-31,60.53,61.19,60.455,60.6,16555695
CSCO,2025-01-30,60.47,61.075,60.2501,60.47,17079036
CSCO,2025-01-29,59.95,60.5363,59.51,59.55,17925289
CSCO,2025-01-28,59.02,59.56,58.92,59.43,25473316
CSCO,2025-01-27,61.39,61.46,58.76,59.08,33730340
CSCO,2025-01-24,62.06,62.2899,61.86,62.23,17232945
CSCO,2025-01-23,61.8,62.315,61.3801,62.23,14212046
CSCO,2025-01-22,61.04,61.755,60.99,61.63,19436629
CSCO,2025-01-21,60.47,61.33,60.28,61.03,18623768
CSCO,2025-01-17,60.76,60.95,60.2,60.23,23876379
CSCO,2025-01-16,60.18,60.4451,59.78,59.82,18445709
CSCO,2025-01-15,59.8551,60.34,59.5925,59.98,19185137
CSCO,2025-01-14,58.97,59.34,58.75,59.33,16715456
CSCO,2025-01-13,58.92,58.93,58.17,58.76,19340695
CSCO,2025-01-10,58.79,59.06,58.54,58.74,17274459
CSCO,2025-01-08,58.89,59.24,58.27,59.2,14400335
CSCO,2025-01-07,58.97,59.245,58.645,58.93,16863781
CSCO,2025-01-06,58.91,59.58,58.585,58.77,18543298
CSCO,2025-01-03,58.84,59.17,58.36,58.86,18859541
CSCO,2025-01-02,59.27,59.68,58.57,59.1,16144281
CSCO,2024-12-31,59.22,59.375,58.765,59.2,14173022
CSCO,2024-12-30,59.09,59.39,58.41,59.19,12948052
CSCO,2024-12-27,59.57,60.02,59.135,59.61,13021411
CSCO,2024-12-26,59.62,60.055,59.4,59.98,8526942
CSCO,2024-12-24,58.8,59.85,58.8,59.85,9922346
CSCO,2024-12-23,58.13,59.015,58.12,58.98,18671217
CSCO,2024-12-20,57.568,58.78,57.27,58.52,69544629
CSCO,2024-12-19,57.39,58.14,57.34,57.63,21947824
CSCO,2024-12-18,58.71,58.71,57.48,57.53,24195146
CSCO,2024-12-17,58.38,59.07,58.17,58.52,24912522
CSCO,2024-12-16,58.47,58.49,57.845,58.35,26883236
CSCO,2024-12-13,58.62,58.935,58.38,58.62,14129777
CSCO,2024-12-12,58.69,59.74,58.625,58.85,17704609
CSCO,2024-12-11,58.88,58.96,58.31,58.59,26842940
CSCO,2024-12-10,58.5,58.86,58.13,58.72,14480185
CSCO,2024-12-09,59.83,59.88,58.86,58.95,16517459
CSCO,2024-12-06,60.0,60.08,59.765,59.89,14623064
CSCO,2024-12-05,59.79,60.23,59.7,60.02,19121697
CSCO,2024-12-04,59.64,59.84,59.265,59.62,16872103
CSCO,2024-12-03,59.43,59.525,59.165,59.48,11746006
CSCO,2024-12-02,59.25,59.7,59.14,59.43,15977739
CSCO,2024-11-29,59.07,59.59,59.04,59.21,11618360
CSCO,2024-11-27,59.61,59.87,58.93,59.29,12703322
CSCO,2024-11-26,59.0,59.64,58.94,59.59,14209693
CSCO,2024-11-25,58.65,58.96,58.26,58.74,52408187
CSCO,2024-11-22,57.59,58.7,57.455,58.55,14952324
CSCO,2024-11-21,57.29,57.93,57.1,57.56,16162444
CSCO,2024-11-20,56.84,57.5,56.61,57.5,15344952
CSCO,2024-11-19,56.68,57.04,56.35,57.01,17476186
CSCO,2024-11-18,57.55,57.99,57.23,57.31,23770462
CSCO,2024-11-15,57.45,58.1,57.23,57.46,28173705
CSCO,2024-11-14,58.99,58.99,57.52,57.92,33747654
